,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,label
76,2022-03-13 15:46:19.341,1.1042753,1.1870728,1.1000677,1.1512896,0.78073376,0.6943467,0.76493424,0.67839235,0.8153428,0.31572253,0.6358211,0.62801284,0.32314974,0.34227937,0.21246584,0.36521205,-0.12192206,-0.28775066,-0.38583452,-0.055179354,840.9158,798.20514,804.65204,840.10986,818.3516,0.0501708984375,-0.036376953125,1.00701904296875,3.63372802734375,-3.12530517578125,-2.489776611328125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
77,2022-03-13 15:46:19.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
78,2022-03-13 15:46:20.351,1.1212689,0.9435407,0.97458327,1.1160598,0.8344428,0.66093737,0.48478314,0.76956433,0.6664347,0.6681226,0.6526644,0.4797106,0.22455736,0.09849646,0.089446515,0.33636558,-0.36586973,-0.19702198,-0.26765162,-0.20583197,808.68134,835.2747,835.6777,823.9927,793.7729,0.04901123046875,-0.03582763671875,1.00341796875,3.648681640625,-3.46923828125,-2.056121826171875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
79,2022-03-13 15:46:21.368,1.1212689,0.95404196,1.255674,1.1160598,0.8344428,0.5150165,0.43370685,0.76956433,0.6664347,0.5971858,0.4432027,0.4797106,0.22455736,0.117827564,0.2286897,0.33636558,-0.36586973,-0.20364594,-0.15426846,-0.20583197,829.2308,801.02563,801.4286,827.619,870.32965,0.04547119140625,-0.033935546875,1.00067138671875,3.342132568359375,-3.9776611328125,-2.75146484375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
80,2022-03-13 15:46:22.379,1.1212689,1.0061251,1.255674,1.1160598,0.8344428,0.48545423,0.43370685,0.76956433,0.6664347,0.5619431,0.4432027,0.4797106,0.22455736,0.14922667,0.2286897,0.33636558,-0.36586973,-0.21237607,-0.15426846,-0.20583197,819.15753,813.1135,816.337,817.5458,892.0879,0.05303955078125,-0.02581787109375,1.00140380859375,3.715972900390625,-4.478607177734375,-2.093505859375,1.0,2.0,1.0,1.0,2.0,75.0,,Positive
81,2022-03-13 15:46:23.390,1.276919,1.1723536,1.255674,1.2341729,0.85028815,0.9820919,0.43370685,0.9356293,0.6577259,0.49972123,0.4432027,0.7169741,0.6729786,0.24209371,0.2286897,0.6061353,-0.030341465,-0.23922423,-0.15426846,-0.15746674,863.8828,842.9304,832.8571,865.4945,842.9304,0.0479736328125,-0.02264404296875,1.00140380859375,4.007568359375,-2.998199462890625,-2.579498291015625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
82,2022-03-13 15:46:24.401,1.2456132,1.1196468,1.2153448,1.3259201,0.9210621,0.9980583,1.181667,0.9470436,1.3101261,0.6776659,0.86378235,1.1623867,0.6063996,0.28681374,0.33285215,0.6541234,0.035250366,-0.21812129,-0.0026672152,-0.15169983,777.6557,759.92676,766.3736,783.2967,911.02563,0.04522705078125,-0.02557373046875,1.0008544921875,3.36456298828125,-2.758941650390625,-2.31781005859375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
83,2022-03-13 15:46:24.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
84,2022-03-13 15:46:25.410,1.1277746,1.1063889,1.102646,1.2905127,1.0711893,1.1159109,1.2189205,1.1193578,1.3341289,0.72196573,0.92802423,1.2229081,0.35437763,0.35528183,0.39391363,0.5731509,0.059795056,-0.23794276,-0.015612911,-0.10737219,803.44324,799.41394,808.2784,809.0842,740.989,0.04669189453125,-0.02490234375,1.0023193359375,3.51409912109375,-3.237457275390625,-1.60003662109375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
85,2022-03-13 15:46:26.434,1.0963836,1.1051631,1.1114826,1.234789,1.1176716,0.3403799,1.277692,0.51610196,1.3341289,0.33684978,0.92802423,0.57273203,0.36105263,0.3622286,0.38200304,0.68464416,0.023637393,-0.2471382,-0.0776588,0.13366263,859.85345,851.39197,842.52747,853.4066,844.5421,0.05572509765625,-0.028564453125,0.99603271484375,3.835601806640625,-4.000091552734375,-2.82623291015625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
86,2022-03-13 15:46:26.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
87,2022-03-13 15:46:27.442,1.0963836,1.0619289,1.1114826,1.1661764,1.1176716,0.34623215,1.277692,0.44697168,1.3341289,0.32847014,0.92802423,0.57273203,0.36105263,0.3919269,0.38200304,0.7350496,0.023637393,-0.23860188,-0.0776588,0.15601455,865.09155,834.87177,834.0659,849.7802,744.61536,0.0477294921875,-0.02642822265625,0.99932861328125,3.102874755859375,-3.222503662109375,-2.6318359375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
88,2022-03-13 15:46:27.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
89,2022-03-13 15:46:28.455,1.0963836,1.0619289,1.1114826,1.1661764,1.1176716,0.34623215,1.277692,0.44697168,1.3341289,0.32847014,0.92802423,0.57273203,0.36105263,0.3919269,0.38200304,0.7350496,0.023637393,-0.23860188,-0.0776588,0.15601455,847.3626,815.5311,824.3956,858.24176,930.7692,0.0518798828125,-0.029052734375,0.9993896484375,3.289794921875,-3.7982177734375,-3.192596435546875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
90,2022-03-13 15:46:28.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
91,2022-03-13 15:46:29.459,1.0963836,1.0619289,0.90971917,1.1661764,1.1176716,0.34623215,0.6490506,0.44697168,1.3341289,0.32847014,0.5035811,0.57273203,0.36105263,0.3919269,0.1643215,0.7350496,0.023637393,-0.23860188,-0.24507548,0.15601455,828.4249,843.73627,845.34796,831.6484,676.1172,0.0487060546875,-0.0245361328125,1.00311279296875,3.2000732421875,-3.60382080078125,-2.145843505859375,1.0,2.0,1.0,1.0,2.0,75.0,,Positive
92,2022-03-13 15:46:30.463,1.3447984,1.169803,1.114683,1.232615,0.47710213,0.5200267,0.53710383,0.45336768,0.7857433,0.42420068,0.26454434,0.5160141,0.35097003,0.18760611,0.09931575,0.29501566,-0.21549231,-0.12931111,-0.13487577,-0.04480904,871.53845,840.10986,844.5421,859.0476,740.58606,0.04071044921875,-0.0260009765625,1.0091552734375,3.641204833984375,-3.835601806640625,-2.833709716796875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
93,2022-03-13 15:46:31.476,1.2576963,1.1173196,1.0956906,1.2517442,0.8799395,0.6391309,0.6539352,0.72712284,0.73372084,0.3977014,-0.12611276,0.57146347,0.3138551,0.3449151,0.100537136,0.4328495,-0.13711902,-0.197456,-0.18833306,-0.04641536,796.5934,821.5751,819.15753,812.3077,759.92676,0.03289794921875,-0.028076171875,1.00738525390625,3.289794921875,-3.42437744140625,-2.43743896484375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
