RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,label
724.87177,788.5348,265.93405,810.696,Neutral
906.99634,806.26373,837.6923,767.5824,Neutral
875.16486,799.41394,254.24908,789.7436,Neutral
745.42126,814.7253,132.16118,748.24176,Neutral
730.5128,806.26373,1.6117216,804.2491,Neutral
860.65936,815.12823,504.06595,795.78754,Neutral
759.5238,801.02563,173.66301,808.68134,Neutral
888.86444,821.5751,644.2857,766.3736,Neutral
808.2784,815.9341,338.86447,770.0,Neutral
762.3443,790.54944,0.0,810.293,Neutral
857.8388,804.65204,538.315,792.96704,Neutral
771.6117,801.8315,164.79854,788.1319,Neutral
889.2674,807.8755,612.0513,825.6044,Neutral
694.2491,816.7399,39.89011,787.326,Neutral
770.80585,805.05493,125.311356,798.60803,Neutral
813.5165,801.02563,626.1539,802.23444,Neutral
738.1685,812.3077,163.18681,850.18317,Neutral
883.22345,807.0696,701.0989,792.5641,Neutral
832.0513,812.3077,869.5238,782.49084,Neutral
1034.3224,803.8461,758.71796,817.9487,Neutral
758.315,815.12823,807.47253,785.31134,Neutral
890.87915,834.4689,834.0659,880.80585,Neutral
857.8388,853.00366,860.2564,861.4652,Neutral
747.4359,805.4579,804.65204,772.4176,Neutral
857.8388,817.9487,818.3516,844.1392,Neutral
807.0696,823.5897,813.5165,815.9341,Neutral
802.23444,787.72894,782.0879,797.8022,Neutral
869.92676,832.4542,820.3663,853.00366,Neutral
794.9817,831.2454,826.4103,801.8315,Neutral
824.7985,808.68134,804.2491,821.1722,Neutral
770.80585,797.8022,792.96704,788.93774,Neutral
825.2015,788.93774,785.31134,807.0696,Neutral
799.41394,844.94507,845.34796,815.12823,Neutral
866.7033,832.0513,844.1392,855.0183,Neutral
784.5055,829.6337,826.0073,806.6667,Neutral
783.2967,805.4579,812.71063,790.9524,Neutral
728.49817,713.9927,719.2308,738.97437,Neutral
741.39197,784.90845,772.01465,755.09155,Neutral
776.04395,718.8278,758.71796,780.07324,Neutral
881.2088,844.1392,862.27106,873.5531,Neutral
821.978,837.6923,833.663,827.2161,Neutral
869.5238,844.94507,841.7216,869.92676,Neutral
812.71063,837.6923,840.10986,824.3956,Neutral
811.0989,817.1429,825.6044,816.337,Neutral
810.696,770.0,762.74725,806.26373,Neutral
747.8388,751.4652,763.95605,760.7326,Neutral
860.65936,834.0659,781.685,863.47986,Neutral
768.7912,786.9231,773.22345,780.07324,Neutral
824.7985,811.50183,838.9011,830.84247,Neutral
742.6007,744.61536,765.9707,747.8388,Neutral
716.0073,737.76556,747.8388,743.4066,Neutral
750.65936,779.67035,791.3553,767.98535,Neutral
835.6777,791.75824,795.38464,855.82416,Neutral
769.19415,764.7619,785.31134,808.2784,Neutral
745.42126,765.9707,794.17584,797.8022,Neutral
763.1502,769.19415,796.1905,807.0696,Neutral
679.7436,764.35895,779.67035,797.3993,Neutral
860.2564,770.40295,785.31134,772.4176,Neutral
647.1062,744.61536,751.06226,744.61536,Neutral
656.77655,746.2271,720.4396,807.8755,Neutral
728.9011,765.9707,781.28204,811.9048,Neutral
656.77655,781.685,844.5421,807.8755,Neutral
881.2088,782.0879,808.2784,812.3077,Neutral
776.4469,797.8022,830.84247,811.0989,Neutral
777.25275,787.72894,804.2491,800.6227,Neutral
902.1612,802.23444,887.25275,812.71063,Neutral
828.8278,815.9341,801.8315,815.9341,Neutral
738.5714,786.9231,792.1612,811.50183,Neutral
655.9707,780.87915,813.5165,788.1319,Neutral
892.0879,798.60803,803.8461,810.696,Neutral
776.4469,768.3883,770.0,798.60803,Neutral
701.0989,780.4762,809.89014,806.6667,Neutral
919.0842,776.8498,826.8132,832.4542,Neutral
695.8608,772.01465,778.46155,807.8755,Neutral
892.8938,790.14655,796.1905,814.3223,Neutral
865.4945,792.1612,803.0403,828.8278,Neutral
902.96704,815.12823,805.05493,817.9487,Neutral
857.4359,803.0403,793.36993,786.52014,Neutral
697.8755,805.05493,784.10254,806.6667,Neutral
777.25275,798.20514,791.3553,828.8278,Neutral
882.01465,806.6667,805.4579,819.15753,Neutral
711.978,801.02563,796.99634,804.65204,Neutral
837.6923,791.75824,796.5934,804.65204,Neutral
874.35895,780.07324,799.81683,829.6337,Neutral
828.022,786.9231,853.4066,819.15753,Neutral
756.30035,794.57874,750.65936,799.41394,Neutral
780.4762,805.4579,775.64105,769.59705,Neutral
707.9487,799.41394,788.5348,787.326,Neutral
782.0879,817.5458,767.5824,806.26373,Neutral
651.53845,780.87915,765.16486,800.2198,Neutral
732.9304,780.07324,772.4176,801.4286,Neutral
867.1062,798.60803,795.78754,823.9927,Neutral
887.25275,794.57874,793.7729,808.68134,Neutral
778.46155,790.54944,792.96704,809.0842,Neutral
702.71063,794.57874,793.7729,816.7399,Neutral
718.8278,783.2967,782.49084,798.60803,Neutral
718.022,780.07324,803.0403,850.58606,Neutral
728.0952,796.5934,799.81683,823.9927,Neutral
861.4652,793.7729,794.57874,815.9341,Neutral
884.43225,791.3553,797.8022,826.8132,Neutral
687.8022,784.5055,779.2674,791.3553,Neutral
858.24176,779.67035,781.28204,807.8755,Neutral
