,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,label
10,2022-03-13 15:50:38.972,1.269413,1.005711,0.81487805,0.8552401,0.65914834,0.81739527,0.41278404,0.72018933,0.7916548,1.1222621,0.60387033,0.9169372,0.55817705,0.2999362,0.25856528,0.39163193,-0.05581298,0.04851076,-0.18606439,-0.06957124,803.8461,799.41394,809.0842,812.3077,806.6667,0.0740966796875,-0.03961181640625,0.999267578125,3.78326416015625,-3.192596435546875,-2.4822998046875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
11,2022-03-13 15:50:39.991,1.0883093,0.81734484,0.66937864,0.9741507,0.5994877,0.41036484,0.35067883,0.4881563,0.8487508,0.6753158,0.33717972,0.9442196,0.6561829,0.34087583,0.2673434,0.5066923,-0.09238187,0.11646942,-0.14761373,-0.023488084,798.60803,824.3956,813.5165,820.3663,848.5714,0.083984375,-0.0408935546875,1.00543212890625,3.581390380859375,-3.18511962890625,-1.614990234375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
12,2022-03-13 15:50:40.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
13,2022-03-13 15:50:41.012,0.8679989,0.72397697,1.0722078,1.195676,0.2976561,0.23937677,0.81813586,0.13898551,0.20797502,0.1595252,0.67313665,0.27170396,0.5151699,0.29160458,0.32811213,0.59211636,-0.17562431,0.124488264,-0.07346902,-0.0009869104,845.34796,815.5311,810.293,868.315,879.59705,0.0760498046875,-0.0418701171875,0.99749755859375,3.3795166015625,-3.117828369140625,-2.94586181640625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
14,2022-03-13 15:50:42.018,0.91836286,0.33657452,0.5555607,1.195676,0.6745104,0.37361348,-0.12904346,0.13898551,0.53195643,0.21817367,0.010010476,0.27170396,0.45364213,0.5184249,0.11645715,0.59211636,0.04615096,0.45188156,-0.027090818,-0.0009869104,819.15753,802.23444,799.81683,815.9341,778.86444,0.08892822265625,-0.04296875,1.0010986328125,3.57391357421875,-3.357086181640625,-1.973876953125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
15,2022-03-13 15:50:42.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
16,2022-03-13 15:50:43.037,1.2524477,0.66341734,0.8895902,1.195676,0.61472553,0.56347704,0.32330084,0.13898551,0.62848955,0.4421699,0.3942301,0.27170396,0.47655424,0.43764147,0.2711545,0.59211636,0.07945267,0.21373361,0.06406941,-0.0009869104,826.4103,809.0842,805.05493,782.8938,886.4469,0.08538818359375,-0.035888671875,1.00433349609375,3.48419189453125,-3.581390380859375,-1.9140625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
17,2022-03-13 15:50:44.047,1.4647853,1.0379246,1.3965441,1.195676,0.5035986,0.73928005,1.0966799,0.13898551,0.5299153,0.40582365,0.75653726,0.27170396,0.45699233,0.293098,0.3166554,0.59211636,0.026929498,0.4325205,-0.07719751,-0.0009869104,819.5604,803.44324,806.26373,799.011,759.12085,0.0819091796875,-0.03839111328125,0.9979248046875,3.887939453125,-3.70849609375,-1.4056396484375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
18,2022-03-13 15:50:45.052,1.0896345,1.1347231,1.1002553,1.195676,0.8406286,0.72328466,0.554165,0.13898551,0.8797537,0.39143795,0.42616433,0.27170396,0.74603164,0.3207764,0.25596315,0.59211636,0.12710616,0.3720484,-0.15454836,-0.0009869104,784.10254,808.68134,804.65204,772.8205,701.9048,0.0816650390625,-0.0457763671875,1.00189208984375,3.289794921875,-3.282318115234375,-2.310333251953125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
19,2022-03-13 15:50:46.057,0.8682657,0.5742,0.73096836,1.195676,0.5844372,0.02565049,0.4266634,0.13898551,0.9170031,0.33884573,0.24088965,0.27170396,0.5548786,0.31597632,0.26470816,0.59211636,-0.2073908,0.23245025,-0.22869867,-0.0009869104,806.26373,796.5934,800.2198,847.3626,754.68866,0.08319091796875,-0.03985595703125,1.0028076171875,4.074859619140625,-3.0206298828125,-2.100982666015625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
20,2022-03-13 15:50:47.079,0.74409676,0.57636315,0.52420235,1.195676,0.27682903,0.13638128,0.3371049,0.13898551,0.5585778,0.33794034,0.34035912,0.27170396,0.3921757,0.4686,0.22027588,0.59211636,-0.25923,0.1362452,-0.29133627,-0.0009869104,788.93774,800.2198,797.8022,823.9927,678.93774,0.0850830078125,-0.0313720703125,1.00213623046875,3.177642822265625,-2.998199462890625,-1.891632080078125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
21,2022-03-13 15:50:48.085,0.8270547,0.7457059,0.7846688,1.195676,0.51714045,0.25795668,0.3251756,0.13898551,0.6564168,0.5329627,0.28676215,0.27170396,0.31107092,0.36661607,0.059499513,0.59211636,-0.12845156,0.14826638,-0.06762811,-0.0009869104,837.6923,821.5751,812.71063,845.34796,796.5934,0.07928466796875,-0.0262451171875,0.9996337890625,3.48419189453125,-3.536529541015625,-2.1533203125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
22,2022-03-13 15:50:48.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
23,2022-03-13 15:50:49.098,0.9039434,0.699284,0.9183867,1.4867185,0.82233894,0.37682498,0.4502704,0.94382304,0.5868848,0.61811405,0.4251919,0.7874453,0.37932754,0.4331354,0.23107034,0.2807987,-0.022998597,0.1658201,-0.16810717,-0.118739955,852.6007,809.4872,806.6667,880.40295,801.02563,0.085693359375,-0.0318603515625,0.99951171875,3.626251220703125,-4.2169189453125,-2.6617431640625,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
24,2022-03-13 15:50:50.100,0.6720073,0.6678419,1.1555378,1.3460361,1.0686011,0.43738547,0.46179238,0.9507914,0.42112568,0.6556286,0.39417857,0.5979186,0.319439,0.39455467,0.35973543,0.22646214,0.017289039,0.16674063,-0.09410354,-0.10006409,814.3223,806.26373,794.9817,823.1868,786.52014,0.083984375,-0.0263671875,1.00201416015625,3.132781982421875,-2.893524169921875,-2.51220703125,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
25,2022-03-13 15:50:51.114,0.6720073,0.936491,0.8074509,1.0004693,1.0686011,0.2633455,0.18379588,0.24440336,0.42112568,0.64685625,0.3110702,0.66693807,0.319439,0.28764385,0.39085102,0.25955185,0.017289039,0.2230061,-0.22814606,-0.25890568,793.7729,799.41394,808.2784,767.1795,786.1172,0.08465576171875,-0.03179931640625,1.0,3.42437744140625,-3.476715087890625,-2.145843505859375,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
26,2022-03-13 15:50:52.115,1.1110772,0.8165582,0.7490414,1.0660437,0.40315115,0.19429395,0.3254948,0.47433007,0.51609224,0.50441945,0.21435733,0.73609257,0.36387923,0.30158493,0.22843465,0.28419855,-0.2624967,0.25956082,-0.20912275,-0.19659323,795.38464,805.05493,801.02563,755.09155,821.1722,0.08697509765625,-0.029541015625,0.99749755859375,3.372039794921875,-4.38140869140625,-2.489776611328125,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
27,2022-03-13 15:50:53.123,0.83335817,0.42516223,0.33975387,1.3853014,0.5448065,0.21124558,0.24461196,0.7772938,0.63285065,0.29577103,0.168478,0.64486355,0.31896767,0.46347493,0.30176106,0.25991172,-0.16652039,0.19802698,-0.14073198,-0.15380138,818.7546,800.2198,813.5165,835.2747,813.5165,0.09088134765625,-0.0357666015625,1.00262451171875,3.656158447265625,-4.074859619140625,-2.340240478515625,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
28,2022-03-13 15:50:53.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
29,2022-03-13 15:50:54.141,0.9591658,0.57577515,0.15748604,1.3853014,0.79638314,0.14820865,0.28621912,0.7772938,0.556584,0.2652617,0.45079845,0.64486355,0.24348055,0.41547185,0.33379334,0.25991172,-0.01636222,0.15565695,-0.17954054,-0.15380138,812.3077,811.0989,812.71063,828.022,779.2674,0.0947265625,-0.0311279296875,1.001220703125,3.416900634765625,-3.686065673828125,-1.9140625,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
30,2022-03-13 15:50:55.157,1.0717713,0.42355633,0.31108597,1.3853014,0.8379491,0.19918591,0.6092316,0.7772938,0.5015315,0.3166509,0.44380823,0.64486355,0.23754217,0.37573147,0.3857644,0.25991172,-0.046738002,0.114405915,-0.032252707,-0.15380138,786.9231,800.6227,796.99634,725.6777,697.8755,0.0927734375,-0.03570556640625,0.99993896484375,3.21502685546875,-3.887939453125,-2.534637451171875,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
31,2022-03-13 15:50:56.175,0.9255233,0.889433,0.65702534,1.3853014,0.4708621,0.3556654,0.18612778,0.7772938,0.2774561,0.49394885,0.28878558,0.64486355,0.4009112,0.4542749,0.2971926,0.25991172,-0.11252584,0.10125449,-0.11770133,-0.15380138,806.6667,829.6337,807.47253,806.26373,917.0696,0.09161376953125,-0.03472900390625,1.00128173828125,3.102874755859375,-2.758941650390625,-2.332763671875,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
32,2022-03-13 15:50:57.189,0.90501374,0.99228823,0.8269602,1.3853014,0.44724518,0.33306104,0.2626243,0.7772938,0.19261946,0.4781728,0.239715,0.64486355,0.42758065,0.33040133,0.18145157,0.25991172,-0.18814142,0.2059478,-0.3525181,-0.15380138,827.2161,811.0989,809.89014,868.71796,793.7729,0.08758544921875,-0.02569580078125,0.997314453125,3.357086181640625,-3.237457275390625,-2.61688232421875,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
33,2022-03-13 15:50:58.193,0.7817485,0.66288936,0.7844163,1.3853014,0.63248885,0.31626052,-0.027855419,0.7772938,0.5234885,0.50646836,0.18087195,0.64486355,0.49192077,0.37841,0.30050912,0.25991172,-0.28739038,0.17112792,-0.27075556,-0.15380138,827.619,809.89014,802.6374,854.21246,798.60803,0.08502197265625,-0.03668212890625,0.9981689453125,3.3795166015625,-3.357086181640625,-2.504730224609375,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
34,2022-03-13 15:50:59.202,0.62335646,0.39132485,0.40952107,0.8861961,0.5952148,0.24671878,0.007696058,0.63092655,0.7176944,0.35466632,0.24845238,0.7801129,0.37435827,0.47058052,0.22584303,0.42156112,-0.22012779,0.13305263,-0.2290667,-0.23605877,794.17584,799.011,804.2491,806.26373,717.619,0.07867431640625,-0.03472900390625,1.00286865234375,3.78326416015625,-3.06549072265625,-3.401947021484375,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
35,2022-03-13 15:50:59.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
36,2022-03-13 15:51:00.212,0.6348771,0.38109884,0.5811694,0.9408052,0.34560034,0.2273982,0.18120208,0.52886194,0.7388162,0.37496176,0.48639375,0.6765653,0.34476125,0.55954254,0.19128568,0.39998376,-0.16343765,0.21833406,-0.28746283,-0.21651164,851.79486,815.5311,825.2015,862.674,767.1795,0.07769775390625,-0.036376953125,1.0025634765625,3.626251220703125,-3.6187744140625,-1.854248046875,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
37,2022-03-13 15:51:01.216,0.81436455,0.68578583,0.8042244,0.5892659,0.49789447,0.36843032,0.5378823,0.35243675,0.40126824,0.4136419,0.63670874,0.42972812,0.56264657,0.3739585,0.2973912,0.43096572,-0.03745546,0.20277943,-0.28673106,0.15569653,791.75824,792.96704,793.36993,794.9817,713.1868,0.075439453125,-0.03863525390625,0.9981689453125,2.968292236328125,-2.250518798828125,-1.966400146484375,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
38,2022-03-13 15:51:02.237,0.87608635,0.37751845,0.7755473,0.5941735,0.58795714,0.43105122,0.2793052,0.4798613,0.630348,0.38932982,0.47804928,0.59095335,0.33830574,0.28048775,0.26353857,0.41519076,-0.059583668,0.25916263,-0.20335096,0.042733517,796.5934,795.38464,804.65204,799.81683,713.1868,0.07232666015625,-0.0323486328125,0.99993896484375,3.48419189453125,-3.102874755859375,-1.973876953125,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
39,2022-03-13 15:51:03.239,0.91705984,0.6081227,0.4944649,0.40233362,0.39281562,0.3093151,0.049515437,0.44254157,0.63005525,0.47620133,0.6204669,1.089955,0.44766772,0.36135733,0.3208468,0.45941588,-0.15720472,0.23668851,-0.1468654,-0.14187877,827.619,801.02563,800.6227,833.663,892.0879,0.06805419921875,-0.02850341796875,1.0047607421875,3.745880126953125,-3.46923828125,-2.03369140625,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
40,2022-03-13 15:51:04.253,0.7774078,0.51514333,0.31600642,0.56811655,0.31332606,0.3187456,-0.13314182,0.38255915,0.85245323,0.5287472,0.6204669,1.1159806,0.6017993,0.43500903,0.24121755,0.5403666,-0.18326975,0.20957473,-0.102905914,-0.112958856,743.8095,798.60803,812.71063,750.65936,725.2747,0.06317138671875,-0.02557373046875,1.0008544921875,3.267364501953125,-2.6318359375,-2.1832275390625,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
41,2022-03-13 15:51:04.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
42,2022-03-13 15:51:05.259,0.81009555,0.5609111,0.38745883,0.85988456,0.23595364,0.005992225,-0.08686704,0.33852738,0.64870477,0.56815565,-0.018533092,0.72301495,0.60758805,0.33713177,0.11287724,0.47849151,-0.1825547,0.23363106,-0.16997245,-0.20967303,832.4542,818.7546,807.0696,841.7216,801.02563,0.0677490234375,-0.03375244140625,1.0089111328125,3.48419189453125,-4.35150146484375,-2.43743896484375,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
43,2022-03-13 15:51:06.277,0.8791126,0.30559114,0.3451772,0.83547586,0.05240758,0.023499703,0.13331091,0.3733502,0.64483446,0.20764978,-0.01919263,0.6386296,0.36684546,0.41981348,0.12282756,0.2717233,-0.18668783,0.15686378,-0.14708284,-0.026381481,790.9524,804.65204,797.8022,796.1905,787.72894,0.06658935546875,-0.031005859375,1.00152587890625,4.104766845703125,-3.1103515625,-1.712188720703125,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
44,2022-03-13 15:51:07.292,0.98584974,0.5918805,0.32967106,0.7605621,0.26119626,0.34405878,0.30772826,0.444917,0.75944066,0.21619187,0.30393678,0.67486167,0.45675978,0.46629065,0.1415999,0.32434568,-0.28230962,0.07720636,-0.2239812,-0.09671876,809.89014,801.8315,800.6227,835.6777,788.93774,0.07183837890625,-0.0311279296875,1.0006103515625,3.18511962890625,-3.2000732421875,-2.4224853515625,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
45,2022-03-13 15:51:08.294,1.117167,0.6199206,0.49075153,0.6684781,0.44482958,0.25271654,0.3568374,0.75437057,0.7993935,0.11057499,0.36317712,0.4830439,0.42698297,0.3239638,0.12233494,0.45625946,-0.22591451,0.21135022,-0.10969666,-0.27672556,603.9927,790.54944,844.1392,612.0513,789.7436,0.0767822265625,-0.031982421875,1.0047607421875,3.940277099609375,-4.015045166015625,-1.42059326171875,1.0,1.0,1.0,1.0,1.0,70.0,,Positive
46,2022-03-13 15:51:08.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
47,2022-03-13 15:51:09.300,1.2516547,0.7993062,0.698131,0.8275142,0.77630407,0.24406882,0.4331934,0.932688,0.5251547,0.43338305,0.26633367,0.34462103,0.4338783,0.241675,0.22379035,0.3819348,-0.09174641,0.16466941,0.034487803,-0.22779608,835.6777,803.44324,799.81683,848.1685,786.1172,0.07635498046875,-0.02978515625,1.00750732421875,3.94775390625,-3.0804443359375,-1.936492919921875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
48,2022-03-13 15:51:10.312,0.68619466,0.70435303,0.6849616,1.0569924,0.7039622,0.27949756,0.37157986,0.96853113,0.45952186,0.41167477,0.40725508,0.6965043,0.6842757,0.43367207,0.38411823,0.5540591,-0.02349035,0.05175176,-0.21510701,-0.037820216,822.381,815.12823,803.0403,807.8755,801.4286,0.0760498046875,-0.02862548828125,1.00201416015625,3.33465576171875,-3.69354248046875,-2.6617431640625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
49,2022-03-13 15:51:11.316,0.9814941,0.6930793,0.80295974,1.0869358,0.7571739,0.5258761,0.1578781,0.87856424,0.72545975,0.4982041,0.35739148,0.66849256,0.6327919,0.4192964,0.44092712,0.66232556,-0.09719991,0.21839508,-0.059818838,-0.013536853,796.5934,807.8755,809.0842,791.75824,703.1135,0.0791015625,-0.02349853515625,1.00177001953125,3.207550048828125,-4.224395751953125,-2.4224853515625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
50,2022-03-13 15:51:12.338,0.61012536,0.40718377,0.6842002,0.4497544,0.6137385,0.341288,-0.00777712,0.3884928,0.9082686,0.61512583,0.33525553,0.5512222,0.48266312,0.46534625,0.34228224,0.43818432,-0.28537273,0.30126533,-0.06940344,-0.12359634,808.68134,801.4286,813.1135,811.50183,788.1319,0.078857421875,-0.02716064453125,0.99273681640625,3.39447021484375,-2.76641845703125,-2.444915771484375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
51,2022-03-13 15:51:13.346,0.87783873,0.23532476,0.64656496,0.6607025,0.3025577,0.15831289,0.17098266,0.25977993,0.92160934,0.21002944,0.48521012,0.66246986,0.45376673,0.37808707,0.20109169,0.42487216,-0.09960798,0.16138192,0.013556806,-0.13570972,823.1868,790.14655,784.5055,834.0659,788.1319,0.0731201171875,-0.02630615234375,0.9991455078125,3.626251220703125,-3.267364501953125,-2.100982666015625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
52,2022-03-13 15:51:13.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
53,2022-03-13 15:51:13.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
54,2022-03-13 15:51:14.365,0.56830287,0.5670348,0.91332996,0.53208613,0.036887325,0.44370982,0.37455207,0.20823713,0.4626273,0.29079145,0.5472819,0.49016806,0.3430415,0.22292885,0.25437978,0.41977543,-0.040428586,0.089270346,-0.044642832,-0.094218984,827.2161,846.9597,792.1612,809.0842,741.39197,0.0770263671875,-0.02069091796875,1.00299072265625,3.536529541015625,-3.5589599609375,-2.07855224609375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
55,2022-03-13 15:51:15.381,1.0073118,0.80579436,0.78703827,0.78734857,0.8973835,0.5005581,0.4535025,0.2110592,0.49729404,0.16430832,0.08620377,0.31327975,0.59420544,0.16412656,0.1515677,0.5473148,-0.0007942288,0.017859053,-0.11085122,0.0027395436,809.0842,801.4286,803.8461,803.44324,756.7033,0.07635498046875,-0.020751953125,0.99713134765625,3.1103515625,-3.147735595703125,-2.310333251953125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
56,2022-03-13 15:51:16.394,0.99210876,0.80579436,0.8513701,1.1605173,0.8753042,0.5005581,0.43294942,0.48619118,0.74414235,0.16430832,0.2482204,0.7690406,0.45799005,0.16412656,0.053833984,0.4878566,0.0828664,0.017859053,-0.17761846,0.065137245,821.1722,795.78754,803.0403,839.304,740.58606,0.0792236328125,-0.0205078125,1.00347900390625,3.60382080078125,-3.461761474609375,-2.28790283203125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
57,2022-03-13 15:51:17.398,0.8592133,0.5069285,0.52510417,0.9026732,0.74722993,0.23386024,0.1918377,0.566388,1.119746,0.23688652,0.49315706,0.7642135,0.23965201,0.37049937,0.109707594,0.34951133,0.06750321,0.23151426,-0.12712646,0.038135987,806.6667,801.8315,801.8315,800.6227,846.9597,0.072265625,-0.021484375,1.0,3.446807861328125,-3.24493408203125,-2.1234130859375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
58,2022-03-13 15:51:18.433,0.609457,0.41713908,0.30073053,0.78112334,0.5938782,-0.06835033,0.1431107,0.55086774,1.1177933,0.26416543,0.44754463,0.78618616,0.12153496,0.45236093,0.14493974,0.24682714,-0.08159994,0.030783596,-0.30998778,-0.09782098,830.0366,809.89014,815.12823,836.4835,799.41394,0.06805419921875,-0.02532958984375,1.00286865234375,3.252410888671875,-3.36456298828125,-2.7215576171875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
59,2022-03-13 15:51:18.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
60,2022-03-13 15:51:19.447,0.48250595,0.6187433,0.47699678,0.5929786,0.19159465,0.1698417,0.17066628,0.49733227,0.4234649,0.32802263,0.37154827,0.5000293,0.21053566,0.4553391,0.13656278,0.080880456,-0.15481828,-0.010158523,-0.16045073,-0.2662876,805.05493,801.4286,811.0989,818.3516,861.4652,0.07122802734375,-0.02801513671875,1.00421142578125,3.4991455078125,-3.2000732421875,-2.056121826171875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
61,2022-03-13 15:51:20.467,0.44882953,0.6023497,0.5412236,0.7338074,0.25307196,0.28243956,0.32118508,0.3938148,0.59888726,0.33556333,0.3611855,0.29456684,0.17256394,0.38673708,0.18283965,0.28179678,-0.19711173,0.11848105,-0.15665437,0.17671795,855.42126,826.8132,827.2161,850.18317,736.55676,0.0689697265625,-0.0255126953125,1.0,3.611297607421875,-3.6187744140625,-2.429962158203125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
62,2022-03-13 15:51:21.480,0.7546663,0.38587442,0.386506,0.80063105,0.7223898,0.3085465,0.29502395,0.7579153,0.7143807,0.5453241,0.35115063,0.5808223,0.3545786,0.22935055,0.2698826,0.3718694,0.08477823,0.21299995,-0.20537794,0.23465666,807.47253,798.60803,811.0989,813.5165,706.7399,0.06793212890625,-0.02764892578125,1.00299072265625,3.2598876953125,-3.581390380859375,-2.310333251953125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
63,2022-03-13 15:51:22.507,0.72860664,0.21396174,0.40643197,0.5506458,0.5879523,0.14663188,0.13432656,0.44370764,0.8141537,0.47294897,0.3054323,0.6758383,0.4543496,0.51470256,0.21446925,0.3016612,0.011689815,0.15423402,-0.1898714,0.027831236,806.26373,803.8461,792.1612,814.7253,916.6667,0.0704345703125,-0.02618408203125,1.00091552734375,3.386993408203125,-3.521575927734375,-2.093505859375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
64,2022-03-13 15:51:23.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
