RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,label
805.8608,789.7436,788.5348,819.5604,Negativ
801.4286,803.0403,796.99634,820.3663,Negativ
558.0586,867.1062,825.6044,563.69965,Negativ
816.337,811.0989,785.7143,809.0842,Negativ
848.5714,818.7546,806.6667,831.6484,Negativ
805.8608,796.1905,799.81683,811.0989,Negativ
790.9524,811.0989,805.8608,816.7399,Negativ
850.18317,812.71063,783.2967,822.7839,Negativ
738.97437,811.50183,730.9158,748.6447,Negativ
902.96704,807.0696,774.83514,862.27106,Negativ
836.4835,825.2015,749.85345,831.2454,Negativ
871.13556,767.1795,779.67035,838.9011,Negativ
831.6484,810.293,795.38464,796.99634,Negativ
881.6117,804.2491,784.90845,833.663,Negativ
780.07324,788.1319,773.6264,783.2967,Negativ
817.1429,780.4762,812.3077,809.4872,Negativ
877.98535,797.3993,776.04395,831.2454,Negativ
782.0879,809.4872,811.50183,787.326,Negativ
872.3443,820.3663,809.89014,837.28937,Negativ
805.4579,799.41394,806.6667,822.7839,Negativ
773.22345,818.3516,809.0842,759.92676,Negativ
787.72894,819.15753,808.2784,777.6557,Negativ
416.2271,834.87177,801.8315,415.42123,Negativ
888.86444,792.5641,784.10254,852.1978,Negativ
878.7912,811.9048,818.3516,852.6007,Negativ
801.8315,807.47253,792.96704,811.50183,Negativ
778.46155,810.696,830.0366,784.90845,Negativ
855.42126,811.50183,806.6667,833.663,Negativ
811.9048,796.99634,809.89014,830.4396,Negativ
805.05493,805.8608,810.696,806.6667,Negativ
848.1685,805.05493,834.0659,808.2784,Negativ
818.7546,808.68134,829.6337,789.34064,Negativ
795.38464,787.72894,820.3663,790.54944,Negativ
781.685,807.0696,809.4872,793.36993,Negativ
788.5348,814.3223,823.9927,809.89014,Negativ
810.293,820.7692,809.89014,811.9048,Negativ
867.50916,820.7692,784.5055,845.34796,Negativ
789.7436,786.1172,818.7546,787.326,Negativ
786.52014,799.81683,834.87177,797.3993,Negativ
840.10986,813.91943,787.72894,832.4542,Negativ
555.2381,868.315,793.36993,547.1795,Negativ
777.25275,814.3223,821.1722,789.34064,Negativ
788.93774,788.5348,782.49084,778.46155,Negativ
780.07324,785.7143,806.26373,778.0586,Negativ
809.4872,796.5934,799.41394,796.99634,Negativ
801.8315,813.91943,794.57874,803.8461,Negativ
814.7253,817.1429,832.8571,811.9048,Negativ
819.15753,810.696,792.96704,820.7692,Negativ
875.16486,801.4286,819.5604,853.4066,Negativ
815.9341,819.9634,818.7546,807.8755,Negativ
780.87915,825.6044,811.50183,772.8205,Negativ
800.6227,818.3516,814.3223,799.81683,Negativ
859.45056,801.4286,781.685,858.24176,Negativ
818.7546,825.2015,809.4872,820.7692,Negativ
843.3333,809.89014,811.50183,823.1868,Negativ
849.7802,803.0403,829.2308,864.68866,Negativ
786.52014,799.81683,808.2784,803.8461,Negativ
798.60803,804.65204,807.8755,805.4579,Negativ
826.8132,807.0696,795.38464,830.4396,Negativ
826.0073,809.4872,801.02563,814.3223,Negativ
802.23444,807.0696,837.28937,793.36993,Negativ
813.1135,811.0989,785.31134,806.6667,Negativ
790.9524,795.78754,810.696,787.326,Negativ
789.34064,807.47253,832.8571,795.38464,Negativ
802.6374,794.57874,802.6374,814.7253,Negativ
803.44324,806.6667,807.8755,794.57874,Negativ
815.9341,815.12823,791.75824,802.23444,Negativ
852.1978,787.72894,782.0879,820.7692,Negativ
805.8608,827.619,827.2161,801.02563,Negativ
796.5934,795.38464,815.5311,801.8315,Negativ
770.80585,798.20514,789.7436,776.04395,Negativ
855.0183,783.69965,800.6227,846.1539,Negativ
792.5641,799.41394,810.696,788.93774,Negativ
802.23444,803.44324,822.381,802.23444,Negativ
832.4542,814.3223,816.7399,826.0073,Negativ
785.31134,792.96704,810.696,793.36993,Negativ
813.91943,803.0403,786.9231,812.3077,Negativ
813.5165,800.6227,813.1135,803.8461,Negativ
772.01465,786.52014,799.81683,783.69965,Negativ
845.7509,804.65204,809.0842,828.4249,Negativ
713.1868,821.1722,840.10986,706.7399,Negativ
818.3516,794.57874,797.8022,817.5458,Negativ
799.011,806.6667,819.9634,807.8755,Negativ
772.8205,816.7399,815.9341,781.685,Negativ
841.31866,804.2491,799.41394,825.2015,Negativ
836.08057,813.91943,772.4176,823.9927,Negativ
885.2381,799.81683,786.1172,887.25275,Negativ
811.50183,799.011,822.381,807.0696,Negativ
784.90845,796.5934,815.12823,800.6227,Negativ
787.326,802.6374,797.8022,800.6227,Negativ
783.2967,1040.3663,815.9341,803.8461,Negativ
788.5348,768.3883,774.0293,779.67035,Negativ
810.293,803.8461,811.0989,806.26373,Negativ
818.3516,791.75824,814.7253,815.12823,Negativ
836.08057,790.14655,818.3516,827.2161,Negativ
774.83514,792.96704,836.4835,783.69965,Negativ
772.8205,773.22345,801.4286,788.5348,Negativ
784.10254,792.5641,794.57874,807.47253,Negativ
823.9927,778.0586,773.6264,814.3223,Negativ
838.49817,798.60803,778.46155,819.5604,Negativ
759.92676,811.9048,771.6117,771.6117,Negativ
796.5934,786.9231,815.12823,801.4286,Negativ
787.326,768.7912,799.41394,777.25275,Negativ
838.9011,799.81683,756.7033,826.4103,Negativ
837.6923,804.2491,790.14655,821.5751,Negativ
819.5604,777.6557,795.38464,800.2198,Negativ
780.4762,796.99634,788.93774,813.5165,Negativ
825.6044,828.022,821.978,811.0989,Negativ
811.9048,825.6044,826.0073,807.0696,Negativ
641.8681,816.337,804.2491,666.8498,Negativ
809.89014,808.2784,806.6667,807.47253,Negativ
803.0403,830.0366,817.1429,814.3223,Negativ
830.4396,817.1429,828.4249,813.1135,Negativ
815.12823,812.71063,804.65204,814.7253,Negativ
793.7729,782.8938,821.1722,807.47253,Negativ
741.39197,786.9231,814.3223,753.0769,Negativ
804.2491,801.4286,815.9341,816.337,Negativ
805.4579,838.0952,806.26373,809.4872,Negativ
779.2674,876.77655,784.5055,783.69965,Negativ
775.64105,771.2088,748.6447,778.86444,Negativ
838.9011,776.4469,795.78754,836.08057,Negativ
833.2601,805.8608,842.9304,822.381,Negativ
834.87177,765.56775,788.1319,822.7839,Negativ
827.619,832.4542,837.6923,823.5897,Negativ
813.5165,794.57874,797.8022,813.1135,Negativ
681.3553,856.2271,800.6227,670.07324,Negativ
799.011,782.49084,813.5165,789.7436,Negativ
858.24176,823.1868,779.67035,830.4396,Negativ
821.1722,800.2198,815.12823,803.8461,Negativ
778.0586,786.52014,800.6227,780.87915,Negativ
846.55676,811.0989,830.4396,835.2747,Negativ
788.93774,802.23444,862.27106,796.1905,Negativ
794.57874,816.7399,856.2271,805.05493,Negativ
845.7509,821.5751,830.0366,832.0513,Negativ
799.011,782.49084,782.49084,816.7399,Negativ
802.6374,797.3993,789.34064,789.34064,Negativ
796.1905,805.8608,800.2198,802.6374,Negativ
741.39197,773.6264,793.36993,751.8681,Negativ
808.2784,796.99634,807.8755,818.3516,Negativ
796.99634,800.6227,801.02563,822.7839,Negativ
813.91943,805.8608,782.49084,829.6337,Negativ
851.39197,783.69965,780.87915,838.49817,Negativ
807.8755,777.25275,770.0,799.41394,Negativ
830.0366,796.1905,800.2198,828.4249,Negativ
834.87177,814.7253,842.1245,823.5897,Negativ
811.0989,837.28937,799.011,824.3956,Negativ
801.02563,803.8461,827.2161,791.3553,Negativ
798.20514,780.07324,807.8755,813.5165,Negativ
844.94507,817.1429,782.8938,828.8278,Negativ
811.0989,796.5934,814.7253,818.3516,Negativ
819.15753,823.1868,814.7253,828.022,Negativ
822.7839,778.0586,802.6374,818.3516,Negativ
484.72528,854.61536,810.696,495.20148,Negativ
807.0696,809.89014,814.3223,815.9341,Negativ
786.9231,768.3883,788.5348,801.8315,Negativ
812.71063,810.696,795.78754,819.5604,Negativ
794.57874,792.1612,804.65204,805.05493,Negativ
757.9121,806.26373,811.50183,781.685,Negativ
791.75824,801.8315,787.326,805.05493,Negativ
824.7985,775.2381,788.93774,805.8608,Negativ
829.6337,826.4103,811.50183,828.8278,Negativ
801.02563,799.011,825.6044,806.26373,Negativ
809.4872,803.0403,812.71063,808.68134,Negativ
809.89014,826.0073,805.4579,813.91943,Negativ
806.26373,809.4872,812.71063,810.696,Negativ
822.7839,786.52014,822.381,817.9487,Negativ
844.1392,795.38464,807.8755,844.1392,Negativ
820.3663,790.54944,814.7253,805.4579,Negativ
791.75824,797.3993,795.78754,789.7436,Negativ
950.5128,782.0879,786.9231,954.94507,Negativ
803.44324,807.47253,794.17584,802.23444,Negativ
825.2015,797.8022,784.90845,810.293,Negativ
817.5458,814.3223,809.0842,796.99634,Negativ
853.00366,799.81683,776.04395,852.6007,Negativ
714.3956,862.27106,860.2564,738.97437,Negativ
